2021-03-08 15:38:19 [main] DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2021-03-08 15:38:19 [main] DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: jdk.internal.loader.ClassLoaders$AppClassLoader@5451c3a8
	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/AU-Project-Team-2/Backend/target/test-classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.au.discussionforum.model.Answer
		com.au.discussionforum.model.QuesKeywords
		com.au.discussionforum.model.Question
		com.au.discussionforum.model.Topic
		com.au.discussionforum.model.User
		com.au.discussionforum.model.UserTopic]
	Mapping files names []
	Properties []
2021-03-08 15:38:19 [main] DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2021-03-08 15:38:19 [main] DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2021-03-08 15:38:19 [main] DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2021-03-08 15:38:19 [main] INFO  Version:44 - HHH000412: Hibernate ORM core version 5.4.28.Final
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property user
2021-03-08 15:38:22 [main] DEBUG AnnotationBinder:560 - Binding entity from annotated class: com.au.discussionforum.model.QuesKeywords
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2021-03-08 15:38:22 [main] DEBUG EntityBinder:430 - Import with entity name QuesKeywords
2021-03-08 15:38:22 [main] DEBUG EntityBinder:873 - Bind entity com.au.discussionforum.model.QuesKeywords on table ques_keywords
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ques_keywords), mappingColumn=ques_keywords_id, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.au.discussionforum.model.QuesKeywords] is safe
2021-03-08 15:38:22 [main] DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.au.discussionforum.model.QuesKeywords
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:175 - MetadataSourceProcessor property quesKeywordsId with lazy=false
2021-03-08 15:38:22 [main] DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.au.discussionforum.model.QuesKeywords:quesKeywordsId]
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:410 - building SimpleValue for quesKeywordsId
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property quesKeywordsId
2021-03-08 15:38:22 [main] DEBUG BinderHelper:643 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(ques_keywords_id)]), quesKeywordsId, identity, , ...)
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ques_keywords), mappingColumn=keyword, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:175 - MetadataSourceProcessor property keyword with lazy=false
2021-03-08 15:38:22 [main] DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.au.discussionforum.model.QuesKeywords:keyword]
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:410 - building SimpleValue for keyword
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property keyword
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='ques_id', referencedColumn='', mappedBy=''}
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ques_keywords), mappingColumn=question, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property question
2021-03-08 15:38:22 [main] DEBUG AnnotationBinder:560 - Binding entity from annotated class: com.au.discussionforum.model.Question
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2021-03-08 15:38:22 [main] DEBUG EntityBinder:430 - Import with entity name Question
2021-03-08 15:38:22 [main] DEBUG EntityBinder:873 - Bind entity com.au.discussionforum.model.Question on table question
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=ques_id, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.au.discussionforum.model.Question] is safe
2021-03-08 15:38:22 [main] DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.au.discussionforum.model.Question
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:175 - MetadataSourceProcessor property quesId with lazy=false
2021-03-08 15:38:22 [main] DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.au.discussionforum.model.Question:quesId]
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:410 - building SimpleValue for quesId
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property quesId
2021-03-08 15:38:22 [main] DEBUG BinderHelper:643 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(ques_id)]), quesId, identity, , ...)
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=body, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:175 - MetadataSourceProcessor property body with lazy=false
2021-03-08 15:38:22 [main] DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.au.discussionforum.model.Question:body]
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:410 - building SimpleValue for body
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property body
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=marked, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:175 - MetadataSourceProcessor property marked with lazy=false
2021-03-08 15:38:22 [main] DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.au.discussionforum.model.Question:marked]
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:410 - building SimpleValue for marked
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property marked
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=title, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:175 - MetadataSourceProcessor property title with lazy=false
2021-03-08 15:38:22 [main] DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.au.discussionforum.model.Question:title]
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:410 - building SimpleValue for title
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property title
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='topic_id', referencedColumn='', mappedBy=''}
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=topic, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property topic
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='user_id', referencedColumn='', mappedBy=''}
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=user, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property user
2021-03-08 15:38:22 [main] DEBUG AnnotationBinder:560 - Binding entity from annotated class: com.au.discussionforum.model.Topic
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2021-03-08 15:38:22 [main] DEBUG EntityBinder:430 - Import with entity name Topic
2021-03-08 15:38:22 [main] DEBUG EntityBinder:873 - Bind entity com.au.discussionforum.model.Topic on table topic
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(topic), mappingColumn=topic_id, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.au.discussionforum.model.Topic] is safe
2021-03-08 15:38:22 [main] DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.au.discussionforum.model.Topic
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:175 - MetadataSourceProcessor property topicId with lazy=false
2021-03-08 15:38:22 [main] DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.au.discussionforum.model.Topic:topicId]
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:410 - building SimpleValue for topicId
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property topicId
2021-03-08 15:38:22 [main] DEBUG BinderHelper:643 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(topic_id)]), topicId, identity, , ...)
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(topic), mappingColumn=topic_name, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:175 - MetadataSourceProcessor property topicName with lazy=false
2021-03-08 15:38:22 [main] DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.au.discussionforum.model.Topic:topicName]
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:410 - building SimpleValue for topicName
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property topicName
2021-03-08 15:38:22 [main] DEBUG AnnotationBinder:560 - Binding entity from annotated class: com.au.discussionforum.model.User
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2021-03-08 15:38:22 [main] DEBUG EntityBinder:430 - Import with entity name User
2021-03-08 15:38:22 [main] DEBUG EntityBinder:873 - Bind entity com.au.discussionforum.model.User on table user
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=user_id, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.au.discussionforum.model.User] is safe
2021-03-08 15:38:22 [main] DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.au.discussionforum.model.User
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:175 - MetadataSourceProcessor property userId with lazy=false
2021-03-08 15:38:22 [main] DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.au.discussionforum.model.User:userId]
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:410 - building SimpleValue for userId
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property userId
2021-03-08 15:38:22 [main] DEBUG BinderHelper:643 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(user_id)]), userId, identity, , ...)
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=email, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:175 - MetadataSourceProcessor property email with lazy=false
2021-03-08 15:38:22 [main] DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.au.discussionforum.model.User:email]
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:410 - building SimpleValue for email
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property email
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=password, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:175 - MetadataSourceProcessor property password with lazy=false
2021-03-08 15:38:22 [main] DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.au.discussionforum.model.User:password]
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:410 - building SimpleValue for password
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property password
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=photo, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:175 - MetadataSourceProcessor property photo with lazy=false
2021-03-08 15:38:22 [main] DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.au.discussionforum.model.User:photo]
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:410 - building SimpleValue for photo
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property photo
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=username, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:175 - MetadataSourceProcessor property username with lazy=false
2021-03-08 15:38:22 [main] DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.au.discussionforum.model.User:username]
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:410 - building SimpleValue for username
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property username
2021-03-08 15:38:22 [main] DEBUG AnnotationBinder:560 - Binding entity from annotated class: com.au.discussionforum.model.UserTopic
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2021-03-08 15:38:22 [main] DEBUG EntityBinder:430 - Import with entity name UserTopic
2021-03-08 15:38:22 [main] DEBUG EntityBinder:873 - Bind entity com.au.discussionforum.model.UserTopic on table user_topic
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user_topic), mappingColumn=user_topic_id, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.au.discussionforum.model.UserTopic] is safe
2021-03-08 15:38:22 [main] DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.au.discussionforum.model.UserTopic
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:175 - MetadataSourceProcessor property userTopicId with lazy=false
2021-03-08 15:38:22 [main] DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.au.discussionforum.model.UserTopic:userTopicId]
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:410 - building SimpleValue for userTopicId
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property userTopicId
2021-03-08 15:38:22 [main] DEBUG BinderHelper:643 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(user_topic_id)]), userTopicId, identity, , ...)
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='topic_id', referencedColumn='', mappedBy=''}
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user_topic), mappingColumn=topic, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property topic
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='user_id', referencedColumn='', mappedBy=''}
2021-03-08 15:38:22 [main] DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user_topic), mappingColumn=user, insertable=true, updatable=true, unique=false}
2021-03-08 15:38:22 [main] DEBUG PropertyBinder:266 - Building property user
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for ansId
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for answerBody
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for correct
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for quesKeywordsId
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for keyword
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for quesId
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for body
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for marked
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for title
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for topicId
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for topicName
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for userId
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for email
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for password
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for photo
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for username
2021-03-08 15:38:22 [main] DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for userTopicId
2021-03-08 15:38:22 [main] DEBUG PrimaryKey:35 - Forcing column [ans_id] to be non-null as it is part of the primary key for table [answer]
2021-03-08 15:38:22 [main] DEBUG PrimaryKey:35 - Forcing column [ques_keywords_id] to be non-null as it is part of the primary key for table [ques_keywords]
2021-03-08 15:38:22 [main] DEBUG PrimaryKey:35 - Forcing column [ques_id] to be non-null as it is part of the primary key for table [question]
2021-03-08 15:38:22 [main] DEBUG PrimaryKey:35 - Forcing column [topic_id] to be non-null as it is part of the primary key for table [topic]
2021-03-08 15:38:22 [main] DEBUG PrimaryKey:35 - Forcing column [user_id] to be non-null as it is part of the primary key for table [user]
2021-03-08 15:38:22 [main] DEBUG PrimaryKey:35 - Forcing column [user_topic_id] to be non-null as it is part of the primary key for table [user_topic]
2021-03-08 15:38:22 [main] DEBUG InFlightMetadataCollectorImpl:1869 - Resolving reference to class: com.au.discussionforum.model.Question
2021-03-08 15:38:22 [main] DEBUG InFlightMetadataCollectorImpl:1869 - Resolving reference to class: com.au.discussionforum.model.User
2021-03-08 15:38:22 [main] DEBUG InFlightMetadataCollectorImpl:1869 - Resolving reference to class: com.au.discussionforum.model.Question
2021-03-08 15:38:22 [main] DEBUG InFlightMetadataCollectorImpl:1869 - Resolving reference to class: com.au.discussionforum.model.Topic
2021-03-08 15:38:22 [main] DEBUG InFlightMetadataCollectorImpl:1869 - Resolving reference to class: com.au.discussionforum.model.User
2021-03-08 15:38:22 [main] DEBUG InFlightMetadataCollectorImpl:1869 - Resolving reference to class: com.au.discussionforum.model.Topic
2021-03-08 15:38:22 [main] DEBUG InFlightMetadataCollectorImpl:1869 - Resolving reference to class: com.au.discussionforum.model.User
2021-03-08 15:38:22 [main] DEBUG InFlightMetadataCollectorImpl:1869 - Resolving reference to class: com.au.discussionforum.model.Question
2021-03-08 15:38:22 [main] DEBUG InFlightMetadataCollectorImpl:1869 - Resolving reference to class: com.au.discussionforum.model.User
2021-03-08 15:38:22 [main] DEBUG InFlightMetadataCollectorImpl:1869 - Resolving reference to class: com.au.discussionforum.model.Question
